frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
342,0.684000,7.306724,1834.324,851.502,0.025311,22.806185,-2.478099,3.372957,-5.289126,3.129421,-8.292204,1.718191,-1.847037,6.705432,-2.546767,3.666874,-0.625906,3.936916,-5.595203,0.509740,-1.668575,3.806889,-2.376243,2.142741
343,0.686000,7.310853,1817.400,830.939,0.057168,22.886890,-2.423518,3.389239,-5.468727,3.115785,-8.262386,1.728213,-1.639692,6.670077,-2.775199,3.566987,-0.600517,3.899769,-5.410613,0.652861,-1.760230,3.635705,-2.419116,2.234323
344,0.688000,7.305779,1812.258,820.952,0.086362,22.902767,-2.443097,3.383698,-5.641706,2.988195,-8.219233,1.784398,-1.345372,6.702830,-2.977862,3.427122,-0.550056,3.876675,-5.178958,0.815869,-1.824180,3.533121,-2.406120,2.246567
345,0.690000,7.302921,1819.940,818.277,0.127616,22.858097,-2.541311,3.365028,-5.800946,2.756887,-8.174246,1.896075,-0.984363,6.802634,-3.136565,3.259012,-0.489520,3.848792,-4.941980,0.976813,-1.841420,3.513039,-2.338538,2.210878
346,0.692000,7.314811,1839.332,817.649,0.187621,22.770927,-2.709221,3.331677,-5.951448,2.464663,-8.154951,2.029372,-0.609166,6.953746,-3.239362,3.088343,-0.424639,3.807447,-4.750312,1.105743,-1.804597,3.562861,-2.245356,2.164838
347,0.694000,7.346762,1865.600,814.587,0.268548,22.672867,-2.920803,3.284182,-6.093596,2.175464,-8.180372,2.126828,-0.294290,7.114763,-3.297521,2.933055,-0.369783,3.737488,-4.648041,1.175600,-1.720840,3.654352,-2.174611,2.117310
348,0.696000,7.393119,1892.104,808.313,0.368904,22.600821,-3.133863,3.235868,-6.214484,1.945477,-8.252478,2.144763,-0.098654,7.237030,-3.333033,2.806553,-0.335261,3.630934,-4.657371,1.168464,-1.615054,3.754635,-2.172356,2.045420
349,0.698000,7.440511,1913.864,801.589,0.477447,22.582403,-3.297002,3.215412,-6.286160,1.811336,-8.350146,2.084608,-0.031363,7.298401,-3.352862,2.726352,-0.311627,3.504474,-4.768645,1.089348,-1.518795,3.835958,-2.266428,1.920481
350,0.700000,7.475150,1929.009,798.251,0.555019,22.596502,-3.394587,3.222360,-6.306306,1.762758,-8.464310,1.959498,-0.079419,7.293277,-3.359564,2.688504,-0.296267,3.374125,-4.956813,0.961399,-1.458341,3.883893,-2.457318,1.741769
351,0.702000,7.488959,1938.073,800.779,0.559882,22.596573,-3.444777,3.229373,-6.295636,1.765634,-8.596206,1.782692,-0.217635,7.232473,-3.349166,2.673785,-0.299060,3.242475,-5.190681,0.815676,-1.440500,3.901693,-2.716995,1.545405
352,0.704000,7.482206,1942.514,809.077,0.484318,22.561760,-3.464222,3.219835,-6.270123,1.800591,-8.729151,1.581715,-0.399839,7.149660,-3.303775,2.668045,-0.324953,3.112838,-5.431277,0.683692,-1.445774,3.903288,-3.001263,1.374003
353,0.706000,7.463217,1943.813,820.281,0.349803,22.492426,-3.466880,3.186191,-6.251451,1.848120,-8.843171,1.388493,-0.572640,7.080734,-3.216718,2.654545,-0.371482,2.990482,-5.644743,0.583839,-1.445572,3.898331,-3.263730,1.252632
354,0.708000,7.445968,1943.233,829.204,0.204987,22.409054,-3.458855,3.126331,-6.263062,1.888208,-8.916703,1.238590,-0.681803,7.062239,-3.091882,2.627414,-0.415831,2.892346,-5.805644,0.523679,-1.421017,3.883399,-3.471363,1.179811
355,0.710000,7.444322,1941.693,830.425,0.119268,22.356407,-3.423941,3.056983,-6.300803,1.924740,-8.918823,1.173241,-0.680954,7.134283,-2.931181,2.605926,-0.416316,2.851178,-5.895610,0.504485,-1.375150,3.844414,-3.614860,1.130493
356,0.712000,7.464028,1939.995,821.637,0.123633,22.342133,-3.367261,2.973398,-6.367623,1.950746,-8.854847,1.193130,-0.583918,7.298954,-2.756220,2.611487,-0.346476,2.895731,-5.913454,0.513811,-1.329843,3.780005,-3.690566,1.084895
357,0.714000,7.499234,1938.612,805.359,0.188443,22.324707,-3.316854,2.857136,-6.477155,1.944981,-8.766409,1.259255,-0.457923,7.515454,-2.604797,2.652325,-0.212728,3.037147,-5.871476,0.533410,-1.302487,3.712322,-3.691396,1.040592
358,0.716000,7.536160,1937.563,787.317,0.262180,22.270704,-3.277758,2.723945,-6.623101,1.901273,-8.691135,1.336205,-0.366399,7.735450,-2.502030,2.727099,-0.045291,3.265111,-5.785133,0.555663,-1.290168,3.672106,-3.618017,0.998130
359,0.718000,7.560456,1936.678,773.249,0.302285,22.179649,-3.228670,2.618415,-6.780128,1.834672,-8.637556,1.416279,-0.335928,7.919302,-2.455184,2.822180,0.114200,3.547205,-5.675365,0.581601,-1.279536,3.681879,-3.479465,0.961322
360,0.720000,7.562461,1935.823,766.763,0.274486,22.062901,-3.153176,2.572000,-6.928596,1.760868,-8.599368,1.503834,-0.366742,8.034460,-2.469065,2.908390,0.218905,3.833308,-5.572059,0.609820,-1.265128,3.747805,-3.286339,0.942033
361,0.722000,7.539246,1935.024,768.757,0.176208,21.952053,-3.035120,2.601550,-7.041581,1.701998,-8.557178,1.614440,-0.434213,8.069136,-2.541884,2.959288,0.228939,4.069634,-5.503444,0.643119,-1.253602,3.854847,-3.053156,0.951656
362,0.724000,7.495259,1934.468,777.588,0.045183,21.895927,-2.866731,2.706434,-7.080198,1.693373,-8.484481,1.763387,-0.505556,8.030385,-2.660714,2.960759,0.114455,4.208259,-5.484085,0.702689,-1.248656,3.973341,-2.801789,0.990610
363,0.726000,7.440934,1934.498,789.804,-0.067458,21.930912,-2.677424,2.844003,-7.026255,1.764903,-8.363089,1.951708,-0.553508,7.942305,-2.786727,2.927378,-0.124488,4.226016,-5.510963,0.819992,-1.240033,4.076041,-2.559111,1.046840
364,0.728000,7.389102,1936.077,801.996,-0.131931,22.054668,-2.538674,2.938194,-6.899086,1.920428,-8.204136,2.144018,-0.570497,7.839013,-2.870494,2.881457,-0.455803,4.143994,-5.562268,1.003287,-1.209908,4.165802,-2.341742,1.093018
365,0.730000,7.350909,1941.039,813.467,-0.123870,22.254576,-2.515811,2.935636,-6.726944,2.142344,-8.043566,2.277237,-0.566762,7.760469,-2.863435,2.837498,-0.829004,4.016955,-5.614179,1.209744,-1.156162,4.258209,-2.167133,1.090535
366,0.732000,7.332700,1951.744,827.408,-0.011006,22.524147,-2.638055,2.837050,-6.521298,2.412359,-7.911340,2.298831,-0.563777,7.735162,-2.734587,2.796918,-1.193380,3.906519,-5.643267,1.375560,-1.084659,4.368556,-2.052560,1.013626
367,0.734000,7.335003,1970.429,849.281,0.219045,22.848341,-2.881764,2.688529,-6.303769,2.697290,-7.807501,2.219398,-0.569690,7.768978,-2.480741,2.764928,-1.499530,3.848304,-5.630318,1.458080,-0.996489,4.496737,-2.016253,0.867108
368,0.736000,7.354647,1998.169,883.156,0.537017,23.186104,-3.187126,2.554560,-6.107763,2.962050,-7.705812,2.108725,-0.563292,7.847992,-2.146123,2.735822,-1.707607,3.852920,-5.552392,1.455015,-0.886200,4.639934,-2.055358,0.685407
369,0.738000,7.387972,2034.176,928.365,0.905051,23.488972,-3.505131,2.471287,-5.961864,3.191136,-7.586037,2.035811,-0.512970,7.957523,-1.793196,2.703009,-1.787877,3.918957,-5.397367,1.386519,-0.745423,4.804199,-2.142996,0.511107
370,0.740000,7.432248,2075.185,979.225,1.294242,23.715477,-3.816305,2.438203,-5.878216,3.385312,-7.440728,2.045828,-0.407969,8.078535,-1.471206,2.671722,-1.730049,4.034710,-5.184834,1.272997,-0.569791,4.990222,-2.241917,0.376774
371,0.742000,7.484524,2115.770,1027.880,1.678634,23.837040,-4.116116,2.439040,-5.854140,3.536752,-7.288835,2.147543,-0.269797,8.184106,-1.213462,2.656170,-1.549325,4.179267,-4.964573,1.127742,-0.365001,5.193496,-2.309059,0.303680
372,0.744000,7.539620,2149.922,1068.188,2.029739,23.841434,-4.393645,2.462430,-5.873760,3.630692,-7.157311,2.321915,-0.131991,8.252121,-1.040318,2.670458,-1.280278,4.325361,-4.788510,0.972148,-0.145489,5.411725,-2.311526,0.292627
373,0.746000,7.590101,2173.025,1097.726,2.324677,23.736349,-4.630096,2.504777,-5.914124,3.653761,-7.067712,2.532656,-0.022007,8.267590,-0.964862,2.721611,-0.954766,4.453649,-4.692914,0.837877,0.071634,5.646707,-2.237812,0.323229
374,0.748000,7.628316,2182.818,1116.952,2.545129,23.542625,-4.807439,2.559202,-5.961153,3.598339,-7.026153,2.741395,0.046391,8.220522,-0.984836,2.810732,-0.592473,4.561033,-4.690104,0.750916,0.265507,5.886041,-2.105493,0.360509
375,0.750000,7.648580,2179.009,1127.518,2.677059,23.292191,-4.916400,2.614941,-6.013757,3.465131,-7.029390,2.915696,0.069551,8.104590,-1.084250,2.932627,-0.205232,4.654407,-4.762311,0.724344,0.419556,6.098281,-1.954570,0.369092
376,0.752000,7.648693,2162.812,1130.863,2.712967,23.024166,-4.956871,2.659582,-6.081342,3.261925,-7.072231,3.030478,0.046777,7.925077,-1.236330,3.080030,0.194817,4.737931,-4.866682,0.758701,0.526313,6.246447,-1.828618,0.328709
377,0.754000,7.631138,2136.903,1127.722,2.653306,22.771229,-4.939376,2.679027,-6.174130,3.006853,-7.143471,3.077297,-0.011093,7.712752,-1.406703,3.248769,0.588911,4.809736,-4.956269,0.843099,0.582730,6.302534,-1.766934,0.235624
378,0.756000,7.603355,2106.053,1118.535,2.509303,22.550947,-4.882387,2.662199,-6.288252,2.733210,-7.221074,3.071421,-0.079253,7.517672,-1.562711,3.433806,0.945528,4.864881,-5.002060,0.957742,0.590770,6.269272,-1.789179,0.099531
379,0.758000,7.576547,2077.911,1104.810,2.319096,22.382736,-4.803435,2.611595,-6.386593,2.494995,-7.276749,3.046163,-0.121270,7.401953,-1.674891,3.619138,1.220242,4.899517,-5.005517,1.065967,0.545386,6.175951,-1.894880,-0.072076
380,0.760000,7.561817,2061.821,1090.992,2.142902,22.290684,-4.726825,2.539228,-6.401438,2.355737,-7.298349,3.027371,-0.100305,7.433026,-1.709943,3.783257,1.380500,4.928925,-4.978133,1.126360,0.439068,6.064548,-2.068115,-0.283343
381,0.762000,7.565517,2064.438,1083.769,2.032126,22.288309,-4.674622,2.457691,-6.280037,2.337160,-7.323579,2.997359,-0.033742,7.604152,-1.690984,3.870898,1.384728,4.951208,-4.949693,1.103329,0.274495,5.979514,-2.266510,-0.507153
382,0.764000,7.586759,2085.471,1088.052,2.007640,22.386175,-4.616259,2.409962,-6.007508,2.412971,-7.394868,2.941128,0.019214,7.821955,-1.684847,3.837630,1.200073,4.929090,-4.966641,0.984688,0.071164,5.941792,-2.445026,-0.684937
383,0.766000,7.618985,2117.476,1103.925,2.031027,22.542688,-4.534543,2.418343,-5.630539,2.522443,-7.529022,2.882510,0.029191,8.006865,-1.709830,3.731919,0.883344,4.869446,-5.030547,0.808451,-0.127980,5.945328,-2.579843,-0.775636
384,0.768000,7.653940,2149.654,1127.596,2.077882,22.729198,-4.417594,2.490154,-5.212054,2.616603,-7.723298,2.839230,-0.011065,8.114319,-1.765411,3.619143,0.523927,4.793620,-5.141463,0.597918,-0.304871,5.956366,-2.654133,-0.747521
385,0.770000,7.685312,2172.034,1153.856,2.132345,22.909229,-4.289083,2.599374,-4.822103,2.679329,-7.939981,2.832087,-0.066216,8.172008,-1.812493,3.577545,0.233803,4.733612,-5.310177,0.347875,-0.489352,5.897779,-2.697882,-0.626724
386,0.772000,7.710092,2178.232,1177.064,2.203433,23.065018,-4.172983,2.719710,-4.517184,2.713798,-8.130770,2.851497,-0.130114,8.189396,-1.848307,3.626256,0.080644,4.709080,-5.533457,0.086015,-0.671442,5.750699,-2.721024,-0.450025
387,0.774000,7.727738,2166.349,1191.822,2.295009,23.182289,-4.092492,2.821765,-4.332557,2.737760,-8.242314,2.882103,-0.212209,8.157928,-1.892567,3.728446,0.059670,4.716330,-5.787983,-0.130156,-0.800272,5.555938,-2.721458,-0.268115
388,0.776000,7.738239,2139.346,1194.160,2.402893,23.256248,-4.069117,2.860575,-4.292489,2.760488,-8.247047,2.923254,-0.295848,8.088789,-1.945600,3.838161,0.118199,4.737952,-6.044483,-0.260683,-0.839824,5.356914,-2.708143,-0.123039
389,0.778000,7.740714,2104.123,1182.846,2.516525,23.290356,-4.117504,2.801786,-4.390842,2.787393,-8.154322,2.979374,-0.348742,8.011549,-1.994318,3.920475,0.195290,4.756911,-6.270832,-0.291707,-0.787624,5.174903,-2.700271,-0.029632
390,0.780000,7.733166,2069.433,1160.319,2.618898,23.289181,-4.237591,2.653384,-4.580016,2.828956,-7.998432,3.038149,-0.360895,7.957090,-2.023415,3.962735,0.260317,4.764382,-6.439004,-0.226214,-0.665039,5.017145,-2.712769,0.016830
391,0.782000,7.713952,2043.533,1132.462,2.697612,23.259613,-4.410985,2.456286,-4.800566,2.893384,-7.823249,3.071477,-0.349492,7.944805,-2.020743,3.970731,0.324139,4.770290,-6.525496,-0.074957,-0.506302,4.887261,-2.749148,0.025547
392,0.784000,7.684081,2032.385,1107.154,2.756958,23.214739,-4.609295,2.242787,-5.027603,2.964003,-7.677619,3.058232,-0.335537,7.969814,-1.996597,3.938367,0.410253,4.804553,-6.504006,0.156537,-0.337381,4.793004,-2.810024,-0.006570
393,0.786000,7.648668,2039.096,1092.019,2.818433,23.172729,-4.805619,2.019800,-5.269893,3.008698,-7.605766,3.000002,-0.321866,8.010481,-1.976067,3.843620,0.525443,4.902692,-6.343815,0.472694,-0.164371,4.747526,-2.894801,-0.087986
394,0.788000,7.617512,2063.847,1092.071,2.892160,23.127729,-4.989445,1.788358,-5.527797,3.016243,-7.630241,2.923386,-0.285992,8.044912,-1.973221,3.679661,0.659587,5.084597,-6.038937,0.853872,0.008940,4.765614,-2.991000,-0.214025
395,0.790000,7.602856,2103.584,1107.470,2.980141,23.067596,-5.154109,1.568893,-5.774574,3.002362,-7.744791,2.867175,-0.188414,8.065313,-1.982334,3.476446,0.796140,5.337858,-5.619580,1.253720,0.171608,4.848145,-3.073969,-0.356513
396,0.792000,7.614100,2152.012,1132.747,3.079825,22.996334,-5.285960,1.390361,-5.980964,2.986584,-7.917704,2.869666,0.009130,8.080004,-1.989533,3.288363,0.920962,5.618715,-5.145942,1.622293,0.313326,4.973181,-3.127916,-0.481280
397,0.794000,7.652110,2201.494,1159.858,3.188507,22.937943,-5.368792,1.272637,-6.129802,2.980858,-8.112160,2.937280,0.302565,8.086714,-1.999783,3.151195,1.018027,5.869480,-4.696467,1.908993,0.419329,5.108568,-3.153910,-0.570161
398,0.796000,7.707801,2246.124,1182.541,3.296630,22.909954,-5.407742,1.216200,-6.215991,2.994515,-8.292197,3.050211,0.642629,8.066705,-2.034177,3.073017,1.077563,6.044896,-4.339819,2.070153,0.464088,5.222723,-3.168958,-0.638334
399,0.798000,7.766677,2283.074,1198.125,3.393758,22.915531,-5.429423,1.207826,-6.245976,3.027939,-8.437543,3.171706,0.961687,8.004335,-2.104369,3.051840,1.106647,6.123941,-4.110124,2.094481,0.431275,5.295507,-3.185580,-0.709542
400,0.800000,7.815741,2310.877,1206.283,3.486042,22.966156,-5.449686,1.241536,-6.231818,3.077484,-8.537840,3.276223,1.214463,7.914656,-2.189337,3.089252,1.125938,6.108704,-4.008870,2.003140,0.320720,5.313362,-3.211125,-0.802374
401,0.802000,7.847519,2327.390,1207.165,3.593184,23.078716,-5.465707,1.312929,-6.196643,3.135387,-8.597727,3.343773,1.366940,7.806974,-2.274049,3.163797,1.134659,5.998982,-4.025672,1.826374,0.142395,5.276682,-3.240704,-0.915534
402,0.804000,7.861166,2329.133,1200.342,3.727304,23.252121,-5.468799,1.410879,-6.172735,3.203729,-8.617830,3.378479,1.416905,7.695469,-2.340767,3.262572,1.136723,5.811984,-4.124958,1.606862,-0.083111,5.197683,-3.275206,-1.049291
403,0.806000,7.862008,2311.809,1184.745,3.890359,23.463951,-5.454123,1.520239,-6.195937,3.290874,-8.588521,3.400448,1.384336,7.600908,-2.373027,3.382584,1.148720,5.580286,-4.259607,1.394760,-0.329496,5.087447,-3.320815,-1.197621
404,0.808000,7.859628,2273.169,1159.165,4.088977,23.693497,-5.411832,1.637512,-6.290750,3.396545,-8.495150,3.430621,1.294069,7.538805,-2.374361,3.505167,1.173395,5.330769,-4.397026,1.231401,-0.566822,4.960542,-3.372734,-1.336977
405,0.810000,7.864550,2216.577,1123.896,4.315917,23.912956,-5.338898,1.759397,-6.463241,3.505539,-8.326240,3.493436,1.185555,7.530512,-2.345335,3.616755,1.206431,5.093608,-4.514619,1.143333,-0.764686,4.836508,-3.420722,-1.447071
406,0.812000,7.883882,2152.797,1083.329,4.552569,24.096252,-5.240755,1.880541,-6.689273,3.595857,-8.093547,3.598875,1.093856,7.589545,-2.281940,3.713574,1.236002,4.889561,-4.605099,1.131266,-0.903444,4.726264,-3.460921,-1.516489
407,0.814000,7.917808,2097.214,1047.505,4.777468,24.217148,-5.148711,1.988235,-6.912421,3.652219,-7.838207,3.731441,1.035261,7.713590,-2.185046,3.794080,1.251069,4.722518,-4.674433,1.175314,-0.974938,4.625563,-3.496780,-1.538565
408,0.816000,7.960024,2063.153,1028.599,4.977342,24.259552,-5.106964,2.073876,-7.055146,3.672006,-7.614915,3.860799,1.016052,7.887848,-2.071269,3.851142,1.255209,4.588582,-4.733112,1.245731,-0.981489,4.520630,-3.535653,-1.509280
409,0.818000,8.001542,2056.827,1033.854,5.140385,24.223698,-5.146554,2.136034,-7.056005,3.663409,-7.464783,3.962829,1.042946,8.094365,-1.967355,3.878270,1.268934,4.487568,-4.789150,1.314349,-0.935065,4.398380,-3.587718,-1.441693
410,0.820000,8.035098,2076.783,1061.506,5.244985,24.115417,-5.274445,2.173346,-6.900629,3.633515,-7.406670,4.025959,1.114340,8.312906,-1.899194,3.872598,1.312065,4.422322,-4.847322,1.362698,-0.850948,4.258764,-3.652617,-1.358134
411,0.822000,8.057304,2116.087,1102.738,5.278408,23.949606,-5.479554,2.176006,-6.621225,3.590580,-7.429973,4.059756,1.224348,8.531189,-1.873469,3.841283,1.389093,4.393375,-4.907964,1.389730,-0.744022,4.110460,-3.714316,-1.271154
412,0.824000,8.068245,2164.858,1146.402,5.242941,23.746683,-5.742344,2.122889,-6.287381,3.546920,-7.493384,4.095905,1.363753,8.740952,-1.877476,3.803295,1.486769,4.397282,-4.969566,1.405081,-0.632321,3.953761,-3.758015,-1.183412
413,0.826000,8.070280,2212.117,1182.920,5.159995,23.536163,-6.031094,1.999291,-5.983253,3.506990,-7.553588,4.166098,1.521284,8.928474,-1.899436,3.771786,1.574680,4.425009,-5.030702,1.424861,-0.515594,3.796430,-3.775507,-1.092486
414,0.828000,8.066644,2247.936,1206.235,5.077342,23.371109,-6.287075,1.830336,-5.763591,3.473434,-7.588940,4.273994,1.671849,9.060707,-1.944766,3.743078,1.613183,4.465518,-5.084991,1.472840,-0.365174,3.672842,-3.754891,-0.988942
415,0.830000,8.059824,2265.794,1214.172,5.047473,23.308523,-6.441657,1.677780,-5.627800,3.463066,-7.591260,4.395144,1.777164,9.093918,-2.025919,3.710202,1.567799,4.496910,-5.131144,1.562125,-0.160104,3.614961,-3.691911,-0.868996
416,0.832000,8.050740,2264.259,1208.074,5.078052,23.350428,-6.477519,1.579629,-5.553013,3.494014,-7.547751,4.509119,1.819760,9.017262,-2.133543,3.685273,1.433065,4.496080,-5.170485,1.686889,0.076231,3.617187,-3.603748,-0.744232
417,0.834000,8.039387,2247.169,1192.308,5.131299,23.440334,-6.445649,1.517168,-5.525714,3.574322,-7.435965,4.618394,1.826369,8.878860,-2.224595,3.707191,1.252774,4.471417,-5.188080,1.834311,0.282716,3.636212,-3.528874,-0.643666
418,0.836000,8.026277,2221.950,1173.526,5.166012,23.518938,-6.413951,1.447259,-5.545881,3.688396,-7.259119,4.714908,1.822996,8.730777,-2.271246,3.793261,1.079620,4.452179,-5.154631,1.999607,0.412639,3.646975,-3.469722,-0.563214
419,0.838000,8.013704,2197.796,1159.411,5.167120,23.566158,-6.414909,1.352449,-5.609788,3.803134,-7.060349,4.772218,1.813522,8.599627,-2.272083,3.932931,0.953412,4.472372,-5.041354,2.186507,0.460529,3.657558,-3.400982,-0.484312
420,0.840000,8.005840,2183.521,1156.546,5.145288,23.592651,-6.446088,1.246819,-5.695248,3.898565,-6.880993,4.780121,1.803004,8.499714,-2.236331,4.090804,0.880743,4.537487,-4.854187,2.374237,0.431160,3.676271,-3.307762,-0.399536
421,0.842000,8.006861,2185.149,1167.761,5.132715,23.626118,-6.481001,1.161940,-5.775601,3.966943,-6.740264,4.749926,1.801942,8.435293,-2.181849,4.218906,0.842244,4.620991,-4.634682,2.514051,0.324822,3.696615,-3.200406,-0.312026
422,0.844000,8.018913,2203.381,1190.597,5.164245,23.687609,-6.493717,1.127720,-5.837028,4.002421,-6.646952,4.690015,1.809055,8.395754,-2.138972,4.265675,0.797686,4.676930,-4.438684,2.556315,0.152116,3.719798,-3.091645,-0.212164
423,0.846000,8.040615,2233.394,1218.767,5.249168,23.758972,-6.493354,1.147987,-5.878371,4.006914,-6.596030,4.607099,1.825626,8.380070,-2.118645,4.212799,0.727061,4.689275,-4.282945,2.495485,-0.042686,3.773838,-2.983811,-0.094101
424,0.848000,8.067692,2266.484,1245.649,5.373617,23.813286,-6.493636,1.213761,-5.905641,3.988693,-6.572415,4.500232,1.845475,8.388687,-2.109605,4.080406,0.631356,4.661810,-4.160186,2.354693,-0.218295,3.878175,-2.878287,0.039862
425,0.850000,8.095346,2292.433,1266.958,5.508594,23.843327,-6.495476,1.306726,-5.929468,3.956983,-6.564335,4.358938,1.848569,8.409870,-2.094105,3.909984,0.526231,4.611410,-4.055670,2.179003,-0.345639,4.033521,-2.776002,0.178497
426,0.852000,8.120267,2301.876,1281.019,5.630050,23.868336,-6.485645,1.414676,-5.948854,3.934686,-6.551619,4.188211,1.826832,8.435030,-2.049953,3.747077,0.427471,4.555133,-3.964733,2.010945,-0.418288,4.210679,-2.694411,0.294994
427,0.854000,8.141783,2288.347,1287.136,5.730653,23.910866,-6.461570,1.525259,-5.965310,3.938348,-6.525180,4.003881,1.789237,8.463762,-1.955473,3.630921,0.349110,4.518205,-3.883304,1.886153,-0.433623,4.374127,-2.658865,0.362376
428,0.856000,8.162197,2249.267,1283.886,5.817034,23.984997,-6.430260,1.625015,-5.989613,3.970027,-6.494421,3.821970,1.752015,8.494148,-1.804159,3.578464,0.293633,4.524305,-3.806846,1.826236,-0.396324,4.492435,-2.683360,0.372212
429,0.858000,8.185215,2187.314,1269.211,5.888135,24.082878,-6.403899,1.699858,-6.032906,4.029677,-6.468473,3.665484,1.737149,8.524408,-1.611482,3.584766,0.254173,4.584311,-3.733509,1.835500,-0.325774,4.547935,-2.756832,0.336657
430,0.860000,8.213288,2111.224,1242.286,5.923108,24.166615,-6.409450,1.716261,-6.116302,4.103855,-6.460848,3.549829,1.753927,8.552125,-1.409172,3.632232,0.223634,4.693748,-3.658293,1.904835,-0.246490,4.553364,-2.834785,0.294556
431,0.862000,8.245778,2033.724,1205.876,5.916175,24.217487,-6.451622,1.656755,-6.240700,4.193186,-6.462762,3.496073,1.808673,8.589308,-1.219578,3.702136,0.197011,4.832127,-3.582502,2.001405,-0.192674,4.530130,-2.883601,0.270265
432,0.864000,8.279437,1966.909,1167.019,5.874184,24.227482,-6.524752,1.514338,-6.396277,4.299388,-6.458261,3.510093,1.894962,8.648062,-1.046803,3.778032,0.174255,4.974204,-3.514396,2.080251,-0.188568,4.504921,-2.891692,0.267700
433,0.866000,8.310668,1918.318,1134.956,5.814376,24.190149,-6.623426,1.292704,-6.561519,4.418623,-6.439578,3.575610,1.995292,8.731379,-0.881435,3.847174,0.159443,5.103292,-3.460022,2.109579,-0.237096,4.504515,-2.864515,0.283463
