frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
1128,2.256000,1.658924,2744.371,2492.394,-33.684719,10.003023,2.146398,-0.009238,1.339589,-1.981215,-2.518454,0.292258,-0.004163,-1.562747,-0.096546,-0.379948,-1.320328,-0.082766,1.230010,0.642627,-1.445387,-0.564265,0.840926,-1.410296
1129,2.258000,1.634043,2776.155,2507.724,-33.620239,10.003084,1.828921,-0.280354,1.841783,-1.672885,-2.442065,0.080274,-0.089907,-1.223880,0.005240,-0.186059,-1.165074,-0.118886,1.295986,0.825684,-1.280587,-0.689181,0.753831,-1.267802
1130,2.260000,1.613000,2821.574,2530.146,-33.518074,9.972065,1.537008,-0.422719,2.349651,-1.424702,-2.348233,-0.051475,-0.131700,-0.894590,0.093251,0.106583,-0.933309,-0.161375,1.415715,0.988803,-1.162214,-0.757179,0.736689,-1.065314
1131,2.262000,1.595803,2879.591,2560.879,-33.408760,9.857935,1.273686,-0.461641,2.752640,-1.268249,-2.258873,-0.127481,-0.150859,-0.618071,0.129763,0.435633,-0.660342,-0.215979,1.562045,1.105433,-1.098211,-0.803762,0.749954,-0.858600
1132,2.264000,1.582289,2946.550,2599.979,-33.298309,9.648811,1.067229,-0.407740,3.002049,-1.200021,-2.175487,-0.130055,-0.130432,-0.400268,0.141893,0.766145,-0.377083,-0.253442,1.731338,1.186262,-1.056842,-0.837180,0.782256,-0.679562
1133,2.266000,1.572975,3016.290,2645.186,-33.180820,9.373400,0.948907,-0.284326,3.073906,-1.230855,-2.110049,-0.035982,-0.041286,-0.227106,0.181092,1.078833,-0.129782,-0.268151,1.899850,1.235267,-0.998281,-0.840660,0.844327,-0.535020
1134,2.268000,1.569678,3080.392,2691.575,-33.050140,9.092556,0.947345,-0.126567,2.965474,-1.367481,-2.073888,0.159325,0.128276,-0.088667,0.276657,1.365193,0.044075,-0.291638,2.027363,1.253114,-0.894714,-0.785172,0.944152,-0.417534
1135,2.270000,1.573970,3131.811,2733.304,-32.916069,8.861656,1.074971,0.036417,2.717714,-1.577018,-2.063286,0.431969,0.336680,-0.018189,0.401976,1.610965,0.137001,-0.359478,2.080447,1.248560,-0.736584,-0.650760,1.053843,-0.338156
1136,2.272000,1.586072,3167.148,2765.181,-32.791618,8.711809,1.310496,0.181307,2.402665,-1.804938,-2.082566,0.730654,0.516074,-0.065104,0.503430,1.805398,0.177490,-0.484468,2.022476,1.213626,-0.528804,-0.420489,1.129425,-0.320552
1137,2.274000,1.604425,3187.093,2784.094,-32.695572,8.640619,1.605935,0.292310,2.098977,-2.003308,-2.147821,1.000379,0.626296,-0.243019,0.540981,1.944383,0.208154,-0.645509,1.833613,1.126968,-0.286463,-0.084335,1.135708,-0.389876
1138,2.276000,1.626078,3194.832,2789.639,-32.653023,8.628241,1.917803,0.362088,1.859871,-2.143793,-2.264971,1.200785,0.664926,-0.505807,0.520236,2.019685,0.235542,-0.813832,1.543880,0.982497,-0.058937,0.320081,1.066229,-0.533924
1139,2.278000,1.647323,3193.850,2783.942,-32.658764,8.661031,2.184311,0.365812,1.721167,-2.182954,-2.420540,1.282271,0.634906,-0.761081,0.493020,2.008373,0.211360,-0.976299,1.238520,0.810493,0.071559,0.691935,0.936209,-0.694962
1140,2.280000,1.664287,3186.936,2770.953,-32.663784,8.732735,2.308210,0.257082,1.711582,-2.063970,-2.594632,1.182083,0.528155,-0.916151,0.518417,1.880242,0.068699,-1.138670,1.017104,0.671391,0.043803,0.918430,0.767099,-0.797368
1141,2.282000,1.674269,3174.544,2754.844,-32.658958,8.815516,2.256190,0.051446,1.813553,-1.814915,-2.763767,0.923361,0.364958,-0.960865,0.592783,1.655213,-0.168482,-1.303716,0.902595,0.599026,-0.115361,0.974833,0.578477,-0.816496
1142,2.284000,1.676204,3154.974,2738.712,-32.667271,8.891327,2.097056,-0.150318,1.992504,-1.521399,-2.882915,0.640565,0.221073,-0.942952,0.671986,1.413542,-0.376181,-1.435958,0.864693,0.596929,-0.300076,0.939837,0.413147,-0.752847
1143,2.286000,1.670069,3126.848,2724.335,-32.667938,8.992651,1.925320,-0.240822,2.253507,-1.206216,-2.881081,0.481677,0.191148,-0.876278,0.759814,1.253061,-0.434397,-1.466890,0.911674,0.691589,-0.398343,0.909520,0.349858,-0.562942
1144,2.288000,1.656299,3090.940,2712.398,-32.671455,9.098743,1.756354,-0.221472,2.540115,-0.908870,-2.767998,0.474721,0.282084,-0.807145,0.829374,1.177002,-0.353285,-1.404167,1.013089,0.859429,-0.404912,0.876989,0.396665,-0.270312
1145,2.290000,1.635488,3050.291,2702.855,-32.724426,9.151501,1.579623,-0.147282,2.754276,-0.682079,-2.610431,0.569368,0.453697,-0.780366,0.843658,1.130734,-0.217097,-1.296154,1.119232,1.059324,-0.365026,0.786329,0.512137,0.044026
1146,2.292000,1.608802,3008.045,2695.271,-32.853657,9.134285,1.431230,-0.037214,2.841597,-0.536006,-2.446393,0.729813,0.686933,-0.781271,0.812601,1.093886,-0.069710,-1.150142,1.220754,1.284231,-0.292456,0.626828,0.677570,0.327881
1147,2.294000,1.578068,2966.671,2688.788,-33.068985,9.055523,1.343599,0.097128,2.777783,-0.485302,-2.308297,0.919415,0.950954,-0.785001,0.747918,1.070314,0.081331,-0.967712,1.317940,1.524936,-0.200949,0.407205,0.867784,0.556714
1148,2.296000,1.545815,2927.305,2682.106,-33.353275,8.950296,1.336273,0.246003,2.566339,-0.559750,-2.232891,1.102887,1.215242,-0.768185,0.664873,1.081483,0.245833,-0.771207,1.390025,1.752925,-0.117540,0.138906,1.046435,0.732202
1149,2.298000,1.515371,2889.083,2673.837,-33.656013,8.870434,1.422198,0.403049,2.240474,-0.778434,-2.247012,1.257815,1.468143,-0.706537,0.595056,1.157822,0.432961,-0.603952,1.382774,1.915426,-0.078409,-0.167081,1.179118,0.870175
1150,2.300000,1.490136,2850.194,2663.022,-33.916840,8.846692,1.590395,0.555392,1.866323,-1.114930,-2.340647,1.381408,1.709121,-0.590794,0.559955,1.304510,0.630617,-0.514032,1.243073,1.961798,-0.098596,-0.482170,1.236956,0.965329
1151,2.302000,1.473189,2808.249,2648.300,-34.101135,8.862335,1.784450,0.673203,1.532147,-1.489068,-2.470448,1.470307,1.929043,-0.437766,0.546378,1.479764,0.807621,-0.522972,0.967902,1.879481,-0.155327,-0.758529,1.195045,0.988640
1152,2.304000,1.466926,2760.871,2627.437,-34.198021,8.887433,1.927196,0.717972,1.309450,-1.806169,-2.599419,1.495759,2.107025,-0.259512,0.540744,1.623245,0.921999,-0.621753,0.605935,1.686423,-0.234373,-0.974200,1.038917,0.936889
1153,2.306000,1.472817,2706.078,2597.757,-34.211666,8.917528,1.970979,0.668366,1.228173,-1.993170,-2.709947,1.416755,2.217199,-0.050772,0.555371,1.692364,0.924798,-0.790563,0.238856,1.431664,-0.346761,-1.158832,0.768074,0.855861
1154,2.308000,1.491046,2643.337,2557.621,-34.162262,8.973568,1.932273,0.545237,1.274550,-2.026629,-2.792120,1.231484,2.259829,0.196316,0.620613,1.699532,0.809701,-0.990488,-0.051202,1.180260,-0.491567,-1.341277,0.409026,0.805728
1155,2.310000,1.519513,2575.380,2508.494,-34.072987,9.091934,1.893244,0.414142,1.409676,-1.936051,-2.847719,0.982602,2.252544,0.449658,0.731992,1.692369,0.643757,-1.145237,-0.205942,0.990657,-0.618138,-1.481304,0.033695,0.826474
1156,2.312000,1.553694,2508.237,2455.396,-33.941578,9.308768,1.933780,0.319335,1.570075,-1.776859,-2.908274,0.694259,2.172993,0.616366,0.816003,1.678891,0.501275,-1.181883,-0.206407,0.894423,-0.663438,-1.505197,-0.252261,0.953462
1157,2.314000,1.588166,2448.888,2405.609,-33.789127,9.578541,2.044818,0.232954,1.677904,-1.574568,-2.977911,0.418505,2.034494,0.653412,0.824252,1.651629,0.430292,-1.081291,-0.102562,0.858844,-0.646686,-1.429980,-0.403672,1.174177
1158,2.316000,1.617572,2404.726,2367.278,-33.655792,9.810453,2.176814,0.116695,1.683475,-1.339638,-3.045330,0.222071,1.894939,0.594006,0.770565,1.622242,0.451366,-0.878964,0.033416,0.851345,-0.620191,-1.338109,-0.437488,1.427711
1159,2.318000,1.637556,2382.305,2347.782,-33.566662,9.952759,2.313031,-0.024848,1.588785,-1.100955,-3.112056,0.130401,1.789239,0.474680,0.672443,1.597967,0.546092,-0.650795,0.145482,0.870245,-0.602922,-1.287395,-0.369692,1.667298
1160,2.320000,1.645529,2386.698,2351.959,-33.538059,9.996302,2.461464,-0.163174,1.428409,-0.896667,-3.163671,0.138765,1.725677,0.323735,0.548696,1.582698,0.676654,-0.476604,0.195631,0.902200,-0.599120,-1.300710,-0.215916,1.861264
1161,2.322000,1.641201,2421.011,2380.376,-33.574039,9.957062,2.628339,-0.270387,1.238190,-0.764471,-3.166682,0.234377,1.698010,0.157785,0.420527,1.577402,0.806532,-0.408221,0.166255,0.918985,-0.611708,-1.375135,0.005182,1.986678
1162,2.324000,1.626667,2485.816,2428.529,-33.657738,9.864359,2.805811,-0.328316,1.040371,-0.743134,-3.105102,0.395945,1.686707,-0.028249,0.295308,1.583740,0.916122,-0.460484,0.061666,0.910147,-0.632019,-1.492983,0.269719,2.032526
1163,2.326000,1.606152,2578.445,2487.426,-33.763538,9.744613,2.972814,-0.331633,0.841915,-0.859408,-2.993556,0.588793,1.665514,-0.247437,0.162600,1.603498,1.008154,-0.606495,-0.093123,0.891984,-0.634680,-1.627521,0.540001,1.996503
1164,2.328000,1.585576,2691.922,2545.450,-33.869545,9.613452,3.101523,-0.292045,0.646194,-1.107115,-2.866152,0.763162,1.617166,-0.498020,0.001457,1.632111,1.096043,-0.788625,-0.263676,0.882580,-0.589725,-1.744081,0.762336,1.877551
1165,2.330000,1.571716,2813.983,2590.828,-33.958038,9.475154,3.146953,-0.248610,0.470119,-1.437441,-2.763192,0.863754,1.551887,-0.746373,-0.200468,1.654147,1.182232,-0.943915,-0.412744,0.887571,-0.479075,-1.804560,0.892128,1.682539
1166,2.332000,1.570283,2927.997,2615.022,-34.009964,9.334749,3.056955,-0.255899,0.349615,-1.765563,-2.714823,0.840101,1.496390,-0.930417,-0.425629,1.647613,1.240135,-1.029163,-0.496178,0.905694,-0.318864,-1.788491,0.925994,1.452809
1167,2.334000,1.583128,3018.317,2615.883,-33.993752,9.226803,2.817848,-0.345596,0.329763,-1.999579,-2.733879,0.652510,1.457457,-0.999288,-0.635834,1.592052,1.217217,-1.039286,-0.466905,0.946562,-0.159802,-1.719954,0.894899,1.277353
1168,2.336000,1.607690,3074.399,2597.734,-33.900635,9.193626,2.483764,-0.495194,0.430252,-2.096085,-2.810781,0.320853,1.428312,-0.957951,-0.806276,1.490741,1.087540,-1.000476,-0.313770,1.018509,-0.044262,-1.633123,0.831528,1.226202
1169,2.338000,1.638040,3092.448,2568.870,-33.764709,9.265247,2.185848,-0.610011,0.642473,-2.071630,-2.904891,-0.036398,1.427583,-0.869069,-0.955272,1.376299,0.893316,-0.949712,-0.102515,1.089018,0.017855,-1.529413,0.730955,1.249563
1170,2.340000,1.666522,3075.635,2537.911,-33.583107,9.500276,2.079832,-0.558728,0.998382,-1.900488,-2.939149,-0.270388,1.504654,-0.765179,-1.088321,1.280902,0.677429,-0.936054,0.071490,1.100549,-0.009528,-1.452039,0.534370,1.215296
1171,2.342000,1.686705,3030.175,2510.594,-33.418915,9.813259,2.134207,-0.376223,1.421935,-1.635379,-2.944668,-0.358740,1.647656,-0.680203,-1.211223,1.213784,0.471904,-0.974321,0.177414,1.078912,-0.094025,-1.379142,0.290309,1.131907
1172,2.344000,1.695148,2961.971,2489.260,-33.358112,10.059084,2.234105,-0.175250,1.783172,-1.373014,-2.999705,-0.346699,1.818055,-0.638994,-1.318155,1.179813,0.305798,-1.044750,0.220940,1.084938,-0.171282,-1.258388,0.098701,1.075893
1173,2.346000,1.691674,2875.691,2473.746,-33.407604,10.200668,2.356192,0.011967,2.027969,-1.152739,-3.111192,-0.246687,2.009018,-0.626376,-1.376478,1.192219,0.195581,-1.122469,0.196288,1.127016,-0.227367,-1.099710,-0.010924,1.047104
1174,2.348000,1.678181,2776.942,2462.594,-33.552738,10.237911,2.499262,0.169562,2.126182,-1.008618,-3.258254,-0.072421,2.204595,-0.630055,-1.365960,1.254916,0.142262,-1.178337,0.108249,1.185995,-0.262863,-0.934378,-0.042533,1.021265
1175,2.350000,1.656664,2674.454,2454.696,-33.783676,10.172781,2.653917,0.279474,2.067788,-0.963241,-3.401539,0.164188,2.380530,-0.653212,-1.292930,1.352565,0.134191,-1.191869,-0.026927,1.237849,-0.279957,-0.793221,-0.018192,0.976836
1176,2.352000,1.628625,2578.536,2450.078,-34.095882,10.005877,2.800072,0.324261,1.868109,-1.014017,-3.492109,0.454123,2.510916,-0.706351,-1.175056,1.463743,0.161461,-1.154194,-0.182367,1.274426,-0.270901,-0.684219,0.038521,0.900758
1177,2.354000,1.595644,2497.627,2449.258,-34.471180,9.761840,2.927021,0.298826,1.566519,-1.134834,-3.497491,0.774393,2.571154,-0.794785,-1.021614,1.584520,0.230431,-1.060207,-0.324422,1.303820,-0.220730,-0.591118,0.111644,0.785151
1178,2.356000,1.559119,2436.955,2452.507,-34.856079,9.515041,3.050456,0.222715,1.225407,-1.286955,-3.421976,1.072439,2.538818,-0.913491,-0.836278,1.725480,0.366550,-0.888080,-0.408396,1.342792,-0.118420,-0.486554,0.195169,0.626828
1179,2.358000,1.520184,2397.383,2459.291,-35.162334,9.369350,3.186396,0.130516,0.927974,-1.420101,-3.298998,1.275766,2.407414,-1.031393,-0.628089,1.873253,0.585999,-0.595582,-0.384881,1.395987,0.016249,-0.361866,0.292386,0.443568
1180,2.360000,1.479499,2375.709,2468.393,-35.335007,9.360903,3.286267,0.034775,0.753074,-1.472902,-3.156070,1.330990,2.207378,-1.079144,-0.408469,1.969034,0.843682,-0.186138,-0.264222,1.412328,0.108181,-0.253111,0.405494,0.284075
1181,2.362000,1.437805,2365.390,2477.934,-35.407516,9.422909,3.266613,-0.074306,0.719293,-1.423436,-3.014779,1.213427,1.970226,-0.997374,-0.171021,1.983756,1.076054,0.286815,-0.093237,1.360069,0.115802,-0.197801,0.525201,0.199548
1182,2.364000,1.396093,2359.396,2486.412,-35.456421,9.478108,3.120741,-0.176674,0.793682,-1.294677,-2.885552,0.935957,1.701153,-0.800572,0.083209,1.941523,1.240832,0.751524,0.080955,1.258312,0.059987,-0.215182,0.615950,0.194133
1183,2.366000,1.355960,2352.565,2493.735,-35.544933,9.483850,2.908512,-0.236521,0.931815,-1.114380,-2.759862,0.556444,1.416886,-0.546117,0.335252,1.879532,1.325148,1.166000,0.236087,1.138444,-0.019429,-0.289670,0.658314,0.240826
1184,2.368000,1.319623,2342.829,2501.851,-35.680958,9.445804,2.713111,-0.227974,1.101612,-0.897234,-2.624561,0.153265,1.156141,-0.289949,0.554888,1.810080,1.323132,1.511788,0.373286,1.021503,-0.096109,-0.388804,0.653659,0.300124
1185,2.370000,1.289398,2331.515,2514.187,-35.822182,9.394942,2.599745,-0.150204,1.279289,-0.659306,-2.484689,-0.204576,0.957975,-0.069961,0.712783,1.724309,1.228006,1.769226,0.508967,0.927761,-0.150390,-0.472282,0.623510,0.357379
1186,2.372000,1.267095,2321.494,2533.500,-35.919876,9.347040,2.590054,-0.029956,1.436098,-0.433146,-2.369652,-0.469244,0.842861,0.095055,0.793570,1.621773,1.051204,1.919216,0.666324,0.877508,-0.168421,-0.497655,0.605274,0.430864
1187,2.374000,1.254246,2314.080,2559.490,-35.944115,9.300200,2.672336,0.090488,1.537917,-0.257969,-2.308538,-0.609705,0.812818,0.204030,0.797652,1.514856,0.819030,1.951530,0.862252,0.882187,-0.144514,-0.431169,0.635355,0.546545
1188,2.376000,1.253015,2307.264,2587.401,-35.885429,9.257174,2.820963,0.168212,1.557999,-0.161414,-2.305249,-0.613790,0.851146,0.256099,0.722777,1.400857,0.551948,1.872738,1.098530,0.943158,-0.075583,-0.258963,0.730808,0.712495
1189,2.378000,1.265914,2298.010,2609.628,-35.751244,9.226400,2.996866,0.169149,1.493544,-0.149459,-2.334666,-0.481529,0.943215,0.260547,0.576299,1.265218,0.269983,1.709459,1.352685,1.038562,0.021017,-0.018038,0.853925,0.890269
1190,2.380000,1.295480,2283.705,2617.934,-35.552872,9.224964,3.168654,0.099181,1.393340,-0.194896,-2.371422,-0.254710,1.060021,0.235246,0.385689,1.095567,0.002822,1.503788,1.582397,1.126972,0.120431,0.229631,0.935029,1.004221
1191,2.382000,1.342950,2263.342,2606.167,-35.285378,9.283387,3.319467,0.005139,1.347541,-0.252171,-2.426350,-0.035167,1.150633,0.206904,0.194273,0.889721,-0.210606,1.299632,1.732023,1.155196,0.210365,0.447581,0.934653,0.998703
1192,2.384000,1.405825,2239.014,2573.978,-34.928688,9.437037,3.438182,-0.069790,1.421834,-0.293338,-2.528849,0.072242,1.180673,0.219790,0.049170,0.650514,-0.342349,1.129940,1.756127,1.084791,0.292685,0.629310,0.863930,0.879991
1193,2.386000,1.477881,2214.935,2527.145,-34.490097,9.694915,3.529175,-0.102251,1.613677,-0.317057,-2.674640,0.025758,1.145963,0.314261,-0.001125,0.403878,-0.385661,0.992510,1.640732,0.922538,0.369754,0.766615,0.757732,0.708904
1194,2.388000,1.550851,2195.489,2474.566,-34.027878,10.011795,3.587208,-0.099307,1.869454,-0.325289,-2.820893,-0.158118,1.056523,0.503267,0.076184,0.194823,-0.347537,0.862117,1.409604,0.714899,0.437670,0.849833,0.646728,0.538957
1195,2.390000,1.617526,2182.601,2424.092,-33.608604,10.321045,3.594342,-0.082891,2.138627,-0.294608,-2.914799,-0.437150,0.930606,0.774821,0.276066,0.043879,-0.251231,0.719939,1.113661,0.512029,0.486045,0.887612,0.557427,0.384242
1196,2.392000,1.673506,2175.332,2380.288,-33.272743,10.571373,3.536839,-0.075761,2.380967,-0.194925,-2.918140,-0.755417,0.791055,1.097319,0.563007,-0.051292,-0.121261,0.568104,0.807396,0.342222,0.508480,0.910322,0.520067,0.245153
1197,2.394000,1.716703,2171.600,2344.981,-33.030373,10.737745,3.413091,-0.098437,2.556380,-0.014568,-2.818809,-1.050650,0.661612,1.427905,0.892376,-0.093699,0.026149,0.420880,0.525242,0.200802,0.500853,0.945803,0.552544,0.122802
1198,2.396000,1.745862,2170.692,2319.093,-32.875408,10.807856,3.223050,-0.162172,2.639971,0.238929,-2.635937,-1.275940,0.567184,1.735786,1.225867,-0.087338,0.174819,0.296020,0.290861,0.074989,0.468505,0.998467,0.639044,0.011364
1199,2.398000,1.760090,2174.370,2303.914,-32.793701,10.776108,2.963358,-0.265417,2.633431,0.542264,-2.414237,-1.405726,0.540639,2.017493,1.533679,-0.047669,0.304842,0.209040,0.132937,-0.030429,0.433474,1.051673,0.731482,-0.106627
1200,2.400000,1.759262,2186.321,2301.142,-32.762794,10.653853,2.632323,-0.407583,2.549810,0.857125,-2.202058,-1.427777,0.611966,2.279024,1.788334,0.002437,0.402229,0.166158,0.081093,-0.097936,0.426464,1.086432,0.781508,-0.249435
1201,2.402000,1.744254,2211.469,2312.305,-32.763306,10.466980,2.243860,-0.586680,2.402280,1.136726,-2.035136,-1.349964,0.780868,2.514565,1.975249,0.048391,0.464469,0.157327,0.153934,-0.111486,0.467516,1.093998,0.774767,-0.418716
1202,2.404000,1.717552,2254.905,2338.006,-32.786041,10.239019,1.829329,-0.781574,2.222034,1.340121,-1.948045,-1.215170,1.008039,2.701615,2.099849,0.095597,0.509776,0.161279,0.336322,-0.075488,0.562243,1.081724,0.735864,-0.592551
1203,2.406000,1.682492,2321.664,2377.827,-32.813293,9.991998,1.424852,-0.962617,2.050323,1.440201,-1.968293,-1.076427,1.249461,2.813486,2.167591,0.148248,0.557569,0.161443,0.587386,-0.010123,0.705003,1.058337,0.683404,-0.758807
1204,2.408000,1.643457,2413.723,2428.495,-32.804180,9.760670,1.069493,-1.106319,1.915198,1.426022,-2.098388,-0.971397,1.468584,2.826394,2.167397,0.189335,0.604139,0.164630,0.866040,0.059398,0.874716,1.021427,0.605152,-0.932216
1205,2.410000,1.605503,2526.937,2483.168,-32.709949,9.581622,0.796495,-1.197086,1.824342,1.297320,-2.312261,-0.918424,1.628195,2.728044,2.081276,0.183348,0.616854,0.196902,1.124462,0.095037,1.034826,0.965220,0.475122,-1.128282
1206,2.412000,1.573148,2649.891,2533.242,-32.519402,9.458117,0.606527,-1.238039,1.766928,1.059355,-2.559944,-0.912369,1.698133,2.529825,1.900694,0.091748,0.544436,0.269502,1.300238,0.047894,1.148428,0.900894,0.286793,-1.329029
1207,2.414000,1.549348,2765.822,2571.815,-32.276016,9.359274,0.467330,-1.252485,1.716839,0.726349,-2.783551,-0.930503,1.664311,2.261820,1.634449,-0.105357,0.351508,0.365148,1.344011,-0.107989,1.201450,0.859012,0.069357,-1.487759
1208,2.416000,1.535224,2857.405,2596.041,-32.035572,9.265241,0.349913,-1.258469,1.645338,0.328474,-2.940932,-0.958035,1.518955,1.949699,1.302836,-0.404407,0.044817,0.455781,1.244101,-0.354447,1.199752,0.857558,-0.135050,-1.572862
1209,2.418000,1.530773,2910.987,2606.224,-31.827194,9.189888,0.252033,-1.246798,1.542511,-0.080284,-3.005751,-0.988525,1.265660,1.617418,0.942417,-0.785894,-0.335596,0.524308,1.024795,-0.639976,1.159942,0.896221,-0.282064,-1.567979
1210,2.420000,1.535298,2918.836,2603.758,-31.653484,9.175222,0.208726,-1.174929,1.440464,-0.411598,-2.947012,-0.992756,0.953521,1.318336,0.629525,-1.196954,-0.728734,0.579699,0.743064,-0.901097,1.095808,0.962583,-0.343514,-1.472406
1211,2.422000,1.546611,2882.161,2590.295,-31.514603,9.261742,0.273852,-0.995223,1.389739,-0.579665,-2.745281,-0.927495,0.662828,1.118252,0.453674,-1.565370,-1.078966,0.638839,0.462437,-1.091815,1.004497,1.033364,-0.321033,-1.302979
1212,2.424000,1.560799,2811.190,2568.328,-31.450851,9.420229,0.450882,-0.722578,1.381804,-0.587561,-2.447269,-0.800025,0.424114,1.023090,0.440577,-1.858382,-1.369945,0.692963,0.218126,-1.198768,0.877734,1.091593,-0.221733,-1.068982
1213,2.426000,1.573695,2719.892,2541.755,-31.513538,9.581928,0.714367,-0.407891,1.368055,-0.504000,-2.131416,-0.648401,0.226105,0.990843,0.561680,-2.076335,-1.604049,0.714007,0.020351,-1.234721,0.709726,1.129027,-0.052067,-0.776159
1214,2.428000,1.582706,2620.124,2514.836,-31.718470,9.704670,1.059566,-0.085549,1.314150,-0.400439,-1.856587,-0.500107,0.058755,0.976100,0.780544,-2.214780,-1.774052,0.681088,-0.123401,-1.217654,0.502130,1.137355,0.171589,-0.446365
1215,2.430000,1.588218,2518.561,2490.260,-32.039547,9.787918,1.500837,0.227359,1.204972,-0.336696,-1.659707,-0.375543,-0.082265,0.940967,1.067879,-2.249737,-1.858038,0.598020,-0.194521,-1.148049,0.274757,1.111240,0.424932,-0.109904
1216,2.432000,1.592735,2418.284,2468.547,-32.424980,9.858417,2.048796,0.523785,1.047330,-0.348674,-1.555104,-0.286856,-0.189787,0.860196,1.393321,-2.149370,-1.830186,0.489344,-0.175587,-1.010382,0.066818,1.053495,0.671045,0.200708
1217,2.434000,1.598709,2321.939,2448.700,-32.823402,9.936808,2.674858,0.792313,0.863191,-0.444605,-1.539315,-0.228891,-0.232378,0.726673,1.709739,-1.901568,-1.675873,0.378277,-0.086349,-0.804279,-0.082958,0.969080,0.851929,0.451225
1218,2.436000,1.608082,2232.321,2428.525,-33.205139,10.025242,3.325721,1.021135,0.670203,-0.609442,-1.583120,-0.173566,-0.172522,0.549962,1.968871,-1.523118,-1.410929,0.271438,0.027222,-0.559117,-0.176388,0.844448,0.914912,0.617901
1219,2.438000,1.622158,2152.330,2405.250,-33.570156,10.116936,3.967603,1.213486,0.465783,-0.816820,-1.630538,-0.091115,-0.018686,0.338372,2.146514,-1.050593,-1.085641,0.169779,0.150298,-0.309106,-0.266798,0.654297,0.872024,0.707796
